Id,Sales
9330,7111.3853
9331,5427.5903
9332,6089.196
9333,6947.8706
9334,5322.8003
9335,4968.1836
9336,8952.186
9337,7684.521
9338,6270.384
9339,4357.4497
9340,12744.732
9341,5960.116
9342,5416.478
9343,9388.742
9344,8976.621
9345,7109.901
9346,6197.2515
9347,7270.274
9348,9237.463
9349,13498.494
9350,4750.712
9351,4871.7334
9352,5232.863
9353,6775.5845
9354,6074.642
9355,7925.1074
9356,8431.441
9357,6228.74
9358,4453.305
9359,6753.9204
9360,7401.069
9361,4953.552
9362,6774.7534
9363,4319.952
9364,7216.1865
9365,7622.23
9366,7087.178
9367,8694.752
9368,5933.2544
9369,4291.3374
9370,6450.5317
9371,7101.52
9372,8314.189
9373,7148.801
9374,7487.2065
9375,6287.8003
9376,4475.5425
9377,9152.551
9378,4721.7397
9379,10843.272
9380,5873.4478
9381,4747.563
9382,6948.4106
9383,5998.4146
9384,6751.219
9385,7098.437
9386,4161.418
9387,4688.686
9388,6781.554
9389,8475.367
9390,10317.192
9391,5317.438
9392,6162.686
9393,7594.403
9394,6290.99
9395,5074.189
9396,9978.309
9397,8009.6074
9398,12178.153
9399,4849.4907
9400,5465.281
9401,9745.723
9402,7588.2705
9403,5243.8804
9404,9808.907
9405,7031.0513
9406,5121.062
9407,5698.2383
9408,4650.328
9409,5041.517
9410,6290.3013
9411,5002.645
9412,5271.159
9413,10097.469
9414,6503.0493
9415,21113.74
9416,6303.864
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,0.0
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,0.0
9434,0.0
9435,0.0
9436,0.0
9437,0.0
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9451,0.0
9452,0.0
9453,0.0
9454,0.0
9455,0.0
9456,0.0
9457,0.0
9458,0.0
9459,0.0
9460,0.0
9461,0.0
9462,0.0
9463,0.0
9464,0.0
9465,0.0
9466,0.0
9467,0.0
9468,0.0
9469,0.0
9470,0.0
9471,0.0
9472,0.0
9473,0.0
9474,0.0
9475,0.0
9476,0.0
9477,0.0
9478,0.0
9479,0.0
9480,0.0
9481,0.0
9482,0.0
9483,0.0
9484,0.0
9485,0.0
9486,0.0
9487,0.0
9488,0.0
9489,0.0
9490,0.0
9491,0.0
9492,0.0
9493,0.0
9494,0.0
9495,0.0
9496,0.0
9497,0.0
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,4872.7056
9509,0.0
9510,0.0
9511,0.0
9512,0.0
9513,0.0
9514,0.0
9515,0.0
9516,0.0
9517,0.0
9518,0.0
9519,0.0
9520,0.0
9521,0.0
9522,0.0
9523,0.0
9524,0.0
9525,0.0
9526,0.0
9527,0.0
9528,0.0
9529,0.0
9530,0.0
9531,0.0
9532,0.0
9533,0.0
9534,0.0
9535,0.0
9536,0.0
9537,0.0
9538,0.0
9539,0.0
9540,0.0
9541,0.0
9542,0.0
9543,0.0
9544,0.0
9545,0.0
9546,0.0
9547,0.0
9548,0.0
9549,0.0
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,0.0
9556,0.0
9557,0.0
9558,0.0
9559,0.0
9560,0.0
9561,0.0
9562,0.0
9563,0.0
9564,0.0
9565,0.0
9566,0.0
9567,0.0
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,0.0
9573,0.0
9574,0.0
9575,0.0
9576,4551.1694
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,0.0
9594,0.0
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.0
9603,0.0
9604,0.0
9605,0.0
9606,0.0
9607,0.0
9608,0.0
9609,0.0
9610,0.0
9611,0.0
9612,0.0
9613,0.0
9614,0.0
9615,0.0
9616,0.0
9617,10225.947
9618,20103.05
9619,0.0
9620,0.0
9621,0.0
9622,0.0
9623,0.0
9624,0.0
9625,0.0
9626,3694.0288
9627,0.0
9628,0.0
9629,0.0
9630,0.0
9631,0.0
9632,0.0
9633,0.0
9634,0.0
9635,0.0
9636,0.0
9637,0.0
9638,0.0
9639,0.0
9640,0.0
9641,0.0
9642,0.0
9643,0.0
9644,0.0
9645,4765.1523
9646,0.0
9647,0.0
9648,0.0
9649,0.0
9650,0.0
9651,0.0
9652,0.0
9653,0.0
9654,0.0
9655,6968.594
9656,0.0
9657,0.0
9658,0.0
9659,0.0
9660,0.0
9661,0.0
9662,0.0
9663,0.0
9664,0.0
9665,0.0
9666,0.0
9667,0.0
9668,0.0
9669,0.0
9670,0.0
9671,0.0
9672,0.0
9673,12031.406
9674,0.0
9675,0.0
9676,0.0
9677,0.0
9678,0.0
9679,0.0
9680,0.0
9681,0.0
9682,0.0
9683,0.0
9684,0.0
9685,0.0
9686,0.0
9687,0.0
9688,0.0
9689,0.0
9690,4982.612
9691,0.0
9692,0.0
9693,0.0
9694,0.0
9695,0.0
9696,0.0
9697,0.0
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,0.0
9703,0.0
9704,0.0
9705,0.0
9706,0.0
9707,0.0
9708,0.0
9709,0.0
9710,0.0
9711,0.0
9712,0.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,0.0
9719,0.0
9720,0.0
9721,0.0
9722,0.0
9723,0.0
9724,0.0
9725,0.0
9726,0.0
9727,0.0
9728,0.0
9729,0.0
9730,0.0
9731,0.0
9732,0.0
9733,0.0
9734,0.0
9735,0.0
9736,0.0
9737,0.0
9738,0.0
9739,0.0
9740,0.0
9741,0.0
9742,0.0
9743,0.0
9744,0.0
9745,0.0
9746,0.0
9747,0.0
9748,0.0
9749,0.0
9750,0.0
9751,0.0
9752,4169.6846
9753,0.0
9754,0.0
9755,0.0
9756,0.0
9757,0.0
9758,0.0
9759,0.0
9760,0.0
9761,0.0
9762,0.0
9763,0.0
9764,0.0
9765,0.0
9766,6146.6157
9767,0.0
9768,0.0
9769,0.0
9770,0.0
9771,0.0
9772,0.0
9773,0.0
9774,0.0
9775,0.0
9776,0.0
9777,0.0
9778,0.0
9779,0.0
9780,0.0
9781,0.0
9782,0.0
9783,0.0
9784,0.0
9785,0.0
9786,0.0
9787,0.0
9788,0.0
9789,0.0
9790,0.0
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,0.0
9799,0.0
9800,0.0
9801,0.0
9802,0.0
9803,0.0
9804,0.0
9805,0.0
9806,0.0
9807,0.0
9808,0.0
9809,4995.928
9810,0.0
9811,0.0
9812,0.0
9813,0.0
9814,0.0
9815,0.0
9816,0.0
9817,0.0
9818,0.0
9819,6169.1255
9820,0.0
9821,0.0
9822,0.0
9823,3653.26
9824,0.0
9825,0.0
9826,0.0
9827,0.0
9828,0.0
9829,0.0
9830,0.0
9831,0.0
9832,0.0
9833,0.0
9834,0.0
9835,0.0
9836,0.0
9837,0.0
9838,0.0
9839,0.0
9840,0.0
9841,0.0
9842,0.0
9843,0.0
9844,0.0
9845,0.0
9846,0.0
9847,0.0
9848,0.0
9849,0.0
9850,17026.607
9851,0.0
9852,0.0
9853,0.0
9854,0.0
9855,0.0
9856,0.0
9857,0.0
9858,0.0
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,0.0
9864,6782.479
9865,0.0
9866,0.0
9867,0.0
9868,0.0
9869,0.0
9870,0.0
9871,0.0
9872,0.0
9873,0.0
9874,0.0
9875,0.0
9876,0.0
9877,0.0
9878,0.0
9879,0.0
9880,0.0
9881,0.0
9882,0.0
9883,0.0
9884,0.0
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,0.0
9892,0.0
9893,0.0
9894,0.0
9895,0.0
9896,0.0
9897,0.0
9898,0.0
9899,0.0
9900,0.0
9901,0.0
9902,0.0
9903,0.0
9904,0.0
9905,0.0
9906,0.0
9907,0.0
9908,0.0
9909,0.0
9910,0.0
9911,0.0
9912,0.0
9913,0.0
9914,0.0
9915,0.0
9916,0.0
9917,0.0
9918,0.0
9919,0.0
9920,0.0
9921,0.0
9922,0.0
9923,0.0
9924,0.0
9925,0.0
9926,0.0
9927,0.0
9928,0.0
9929,0.0
9930,0.0
9931,0.0
9932,0.0
9933,0.0
9934,0.0
9935,0.0
9936,0.0
9937,0.0
9938,0.0
9939,6496.5483
9940,0.0
9941,0.0
9942,0.0
9943,0.0
9944,0.0
9945,0.0
9946,0.0
9947,0.0
9948,0.0
9949,0.0
9950,0.0
9951,0.0
9952,0.0
9953,0.0
9954,0.0
9955,0.0
9956,0.0
9957,0.0
9958,0.0
9959,0.0
9960,0.0
9961,0.0
9962,0.0
9963,0.0
9964,0.0
9965,0.0
9966,0.0
9967,0.0
9968,0.0
9969,0.0
9970,0.0
9971,0.0
9972,0.0
9973,0.0
9974,0.0
9975,0.0
9976,0.0
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,4365.642
9984,13766.305
9985,0.0
9986,0.0
9987,0.0
9988,0.0
9989,0.0
9990,0.0
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,0.0
9996,0.0
9997,0.0
9998,0.0
9999,0.0
10000,0.0
10001,0.0
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,0.0
10007,0.0
10008,0.0
10009,0.0
10010,0.0
10011,0.0
10012,9607.869
10013,0.0
10014,0.0
10015,0.0
10016,0.0
10017,0.0
10018,0.0
10019,0.0
10020,0.0
10021,0.0
10022,0.0
10023,0.0
10024,0.0
10025,0.0
10026,0.0
10027,0.0
10028,0.0
10029,0.0
10030,0.0
10031,0.0
10032,0.0
10033,0.0
10034,0.0
10035,0.0
10036,0.0
10037,0.0
10038,0.0
10039,0.0
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,0.0
10045,0.0
10046,0.0
10047,0.0
10048,0.0
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,0.0
10079,0.0
10080,0.0
10081,0.0
10082,6320.027
10083,0.0
10084,0.0
10085,0.0
10086,3540.85
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,0.0
10103,0.0
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,0.0
10118,0.0
10119,0.0
10120,0.0
10121,0.0
10122,0.0
10123,0.0
10124,0.0
10125,0.0
10126,0.0
10127,0.0
10128,0.0
10129,0.0
10130,0.0
10131,0.0
10132,0.0
10133,0.0
10134,0.0
10135,0.0
10136,0.0
10137,3247.0037
10138,0.0
10139,0.0
10140,0.0
10141,0.0
10142,0.0
10143,0.0
10144,0.0
10145,0.0
10146,0.0
10147,0.0
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,5810.734
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,0.0
10158,0.0
10159,0.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.0
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,0.0
10173,0.0
10174,0.0
10175,0.0
10176,0.0
10177,0.0
10178,0.0
10179,0.0
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,0.0
10187,0.0
10188,0.0
10189,0.0
10190,0.0
10191,0.0
10192,0.0
10193,0.0
10194,0.0
10195,0.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,0.0
10205,0.0
10206,0.0
10207,0.0
10208,0.0
10209,0.0
10210,0.0
10211,0.0
10212,0.0
10213,0.0
10214,0.0
10215,0.0
10216,6088.6206
10217,0.0
10218,0.0
10219,0.0
10220,0.0
10221,0.0
10222,0.0
10223,0.0
10224,0.0
10225,0.0
10226,0.0
10227,0.0
10228,0.0
10229,0.0
10230,0.0
10231,0.0
10232,0.0
10233,0.0
10234,0.0
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.0
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,0.0
10246,0.0
10247,0.0
10248,0.0
10249,0.0
10250,0.0
10251,0.0
10252,0.0
10253,0.0
10254,0.0
10255,0.0
10256,0.0
10257,8589.656
10258,6451.233
10259,0.0
10260,0.0
10261,0.0
10262,0.0
10263,0.0
10264,0.0
10265,0.0
10266,0.0
10267,0.0
10268,0.0
10269,0.0
10270,0.0
10271,0.0
10272,0.0
10273,3841.9321
10274,5415.721
10275,7116.6675
10276,4360.577
10277,5121.9453
10278,4421.017
10279,6530.9175
10280,6192.3765
10281,4228.63
10282,4493.3833
10283,5412.478
10284,6298.3647
10285,5384.2046
10286,6494.0474
10287,4340.9194
10288,3886.675
10289,4244.3975
10290,7858.514
10291,9519.697
10292,7872.836
10293,5938.0747
10294,4452.4087
10295,4708.673
10296,3564.682
10297,6955.695
10298,8240.729
10299,7911.296
10300,4793.6675
10301,3662.132
10302,4241.559
10303,4565.612
10304,8667.248
10305,5585.184
10306,4367.51
10307,4196.759
10308,5813.3013
10309,3334.9705
10310,5776.9663
10311,3475.0427
10312,5413.6567
10313,6155.38
10314,4016.1301
10315,6092.6235
10316,4936.9585
10317,3819.7795
10318,5307.6665
10319,5704.032
10320,8890.533
10321,5130.6226
10322,6273.957
10323,6184.9263
10324,7916.926
10325,5324.0845
10326,7339.113
10327,3361.9263
10328,3655.1736
10329,4952.2373
10330,4751.6675
10331,7381.1187
10332,6277.3833
10333,4303.4995
10334,6301.8774
10335,5692.6187
10336,7462.4517
10337,3414.456
10338,11343.895
10339,3651.568
10340,4772.4
10341,6733.5728
10342,4559.5923
10343,4920.7046
10344,4784.8833
10345,5649.1626
10346,4061.6553
10347,4176.519
10348,6501.835
10349,6318.8286
10350,5496.0317
10351,3685.2659
10352,5931.2114
10353,9530.097
10354,5104.7344
10355,3469.3118
10356,5620.239
10357,4994.1265
10358,5673.8145
10359,6003.564
10360,3223.5715
10361,6318.941
10362,4751.398
10363,5809.733
10364,4846.2896
10365,3453.9927
10366,5148.2285
10367,4212.79
10368,6159.1035
10369,7666.1597
10370,4414.139
10371,4331.5464
10372,5248.1533
10373,4989.9614
10374,4262.356
10375,6790.4224
10376,5095.1807
10377,6040.2036
10378,4729.9604
10379,3601.9626
10380,4939.859
10381,6196.807
10382,6786.1533
10383,6395.521
10384,6786.895
10385,4410.8833
10386,6671.499
10387,4369.52
10388,5418.528
10389,7146.69
10390,5784.58
10391,8032.1675
10392,6850.751
10393,6221.0703
10394,4417.775
10395,5770.002
10396,6405.3013
10397,4778.23
10398,3259.2505
10399,4715.685
10400,5959.6245
10401,5972.9897
10402,4171.689
10403,6815.9707
10404,5787.578
10405,4837.3965
10406,4801.334
10407,4172.554
10408,5771.9077
10409,5878.444
10410,4888.196
10411,4693.557
10412,3738.0833
10413,5369.5093
10414,3360.9988
10415,4905.1533
10416,4239.29
10417,7249.149
10418,5786.594
10419,5674.571
10420,7442.935
10421,4145.2705
10422,4090.8103
10423,9214.035
10424,5519.6973
10425,6537.0195
10426,6194.774
10427,4453.308
10428,4884.3257
10429,4344.228
10430,5845.2505
10431,9542.804
10432,4470.339
10433,2863.4902
10434,3643.621
10435,6672.2114
10436,7890.403
10437,5280.9834
10438,5943.651
10439,3958.8782
10440,4477.629
10441,2935.994
10442,3794.4739
10443,4629.3296
10444,5431.8813
10445,5905.4683
10446,4724.0093
10447,6641.444
10448,7031.602
10449,6201.294
10450,3965.7803
10451,7878.8887
10452,9533.321
10453,4618.439
10454,6287.5024
10455,4258.417
10456,5428.056
10457,3122.3958
10458,5591.8135
10459,4252.2505
10460,7433.347
10461,5744.097
10462,7128.363
10463,6822.8843
10464,4200.133
10465,6993.4946
10466,17867.191
10467,9091.124
10468,4530.955
10469,3360.4407
10470,5100.701
10471,8160.725
10472,4354.312
10473,10084.074
10474,19615.025
10475,3435.2966
10476,4075.365
10477,7764.609
10478,3859.5476
10479,7689.8667
10480,4687.8486
10481,5576.1743
10482,3643.2004
10483,6185.0566
10484,5272.692
10485,5711.5483
10486,7429.6655
10487,5151.723
10488,4738.142
10489,5895.557
10490,4647.631
10491,4296.0405
10492,6779.4146
10493,4778.4946
10494,5018.355
10495,5457.4824
10496,4517.1426
10497,4156.1694
10498,5481.2915
10499,5475.2573
10500,6822.701
10501,4682.985
10502,5731.698
10503,4543.3354
10504,3559.3606
10505,4729.631
10506,5722.4873
10507,4272.5693
10508,3585.8403
10509,7799.875
10510,5569.1562
10511,6866.596
10512,5268.4253
10513,4296.7446
10514,3977.9866
10515,3309.165
10516,8229.254
10517,4532.57
10518,6465.767
10519,13362.879
10520,6041.346
10521,5218.309
10522,4232.197
10523,3447.8606
10524,5546.0933
10525,3924.3037
10526,5059.895
10527,8190.2407
10528,4499.5864
10529,11835.365
10530,12349.352
10531,4104.407
10532,5893.312
10533,4411.7764
10534,5151.834
10535,4380.771
10536,9626.93
10537,5598.6274
10538,6892.2134
10539,3916.2043
10540,5467.4053
10541,4207.658
10542,7207.0815
10543,5764.181
10544,4794.1763
10545,5634.0024
10546,4914.7983
10547,6982.915
10548,7652.7505
10549,4597.0635
10550,8761.167
10551,5682.094
10552,7876.256
10553,3978.1604
10554,4643.649
10555,4264.831
10556,8106.1187
10557,5652.794
10558,6210.736
10559,5605.4673
10560,7281.068
10561,3958.3025
10562,6337.9707
10563,4987.499
10564,3404.1626
10565,13026.893
10566,16049.028
10567,5982.3687
10568,6552.5757
10569,7684.1416
10570,8590.404
10571,8804.258
10572,4586.612
10573,5818.496
10574,4659.4883
10575,6891.9526
10576,3350.3755
10577,4470.299
10578,4617.351
10579,4462.7036
10580,6084.235
10581,4159.5405
10582,3374.4514
10583,4862.533
10584,3159.9421
10585,4155.2935
10586,4719.5786
10587,5144.609
10588,7635.773
10589,7666.0483
10590,5779.5864
10591,5337.928
10592,4937.6387
10593,9411.147
10594,6222.2896
10595,4159.0264
10596,4067.2268
10597,7944.605
10598,3845.9033
10599,5717.0757
10600,3154.813
10601,4045.104
10602,6007.559
10603,5269.682
10604,4204.5083
10605,7121.2944
10606,8080.0913
10607,9525.012
10608,4099.7505
10609,8405.422
10610,3063.3098
10611,4119.06
10612,5244.3726
10613,3900.988
10614,7079.735
10615,3830.5608
10616,4361.8584
10617,6963.03
10618,9768.23
10619,7327.6055
10620,4341.971
10621,4228.439
10622,6087.107
10623,5952.52
10624,4953.8223
10625,4099.96
10626,6218.9824
10627,7588.5503
10628,4169.8374
10629,4908.9473
10630,6280.11
10631,6186.778
10632,11868.805
10633,5234.3735
10634,11629.61
10635,5943.4067
10636,4224.5996
10637,3147.4338
10638,5128.188
10639,5019.013
10640,4253.526
10641,6211.3374
10642,4264.7583
10643,3644.4443
10644,5798.271
10645,3213.8298
10646,6887.6367
10647,5683.91
10648,6357.6577
10649,6911.7896
10650,4299.4204
10651,7501.8765
10652,5862.9165
10653,4456.097
10654,4349.8315
10655,4197.8257
10656,9462.102
10657,5425.907
10658,4088.7175
10659,6066.108
10660,6945.0464
10661,5420.06
10662,4744.4077
10663,6728.4604
10664,4542.9214
10665,4931.6743
10666,4630.6
10667,7711.5034
10668,4867.4756
10669,4546.965
10670,4904.9316
10671,4275.714
10672,3663.5847
10673,4139.7417
10674,6885.621
10675,6070.704
10676,9195.916
10677,9161.775
10678,6342.769
10679,3580.5605
10680,4078.832
10681,9272.9
10682,8095.731
10683,6151.78
10684,6515.3657
10685,6795.3267
10686,4338.3115
10687,3174.5237
10688,9890.504
10689,4639.188
10690,5226.8438
10691,4978.3906
10692,2469.3752
10693,8986.681
10694,4823.3135
10695,3887.863
10696,3969.9548
10697,4971.3677
10698,5223.8467
10699,5897.0083
10700,5596.73
10701,3895.2375
10702,4445.728
10703,3600.159
10704,2844.5344
10705,5507.318
10706,16839.775
10707,4550.2476
10708,4667.094
10709,5169.2173
10710,4138.604
10711,4236.7427
10712,4248.2593
10713,3434.5679
10714,6325.2363
10715,5497.2207
10716,3409.7327
10717,7410.2075
10718,3902.6648
10719,4302.6025
10720,6667.0273
10721,6692.63
10722,8584.317
10723,4081.4634
10724,5561.147
10725,4300.601
10726,4608.773
10727,13939.246
10728,8170.505
10729,4852.974
10730,3708.7615
10731,4127.331
10732,4878.0317
10733,3495.1736
10734,7701.683
10735,4222.2544
10736,4996.737
10737,5613.643
10738,4114.472
10739,4962.354
10740,5434.5605
10741,6467.1284
10742,5617.5386
10743,3214.194
10744,4596.9766
10745,5650.7134
10746,8128.6455
10747,7018.1665
10748,5549.36
10749,3361.5625
10750,6544.9116
10751,4580.215
10752,11.974033
10753,5711.383
10754,5631.374
10755,4957.8413
10756,4810.2563
10757,4978.476
10758,6378.4927
10759,4713.577
10760,5660.451
10761,5832.2114
10762,4465.5635
10763,7260.8486
10764,4752.3774
10765,3598.2866
10766,10119.152
10767,4505.813
10768,3563.5051
10769,6487.299
10770,7882.019
10771,9219.694
10772,4144.9834
10773,4531.9805
10774,5312.878
10775,6220.9985
10776,4879.568
10777,6583.336
10778,3147.1501
10779,4720.779
10780,5021.275
10781,4485.908
10782,3639.1062
10783,5867.428
10784,6894.1714
10785,3729.317
10786,6618.7925
10787,5936.755
10788,7244.029
10789,3769.4927
10790,5344.709
10791,4718.3726
10792,5730.6147
10793,6600.7134
10794,3562.8066
10795,6277.771
10796,6570.0874
10797,5898.765
10798,4498.3726
10799,3431.441
10800,6463.6196
10801,5335.725
10802,6969.36
10803,5454.4
10804,4529.635
10805,7017.2627
10806,5081.15
10807,4977.4653
10808,6782.1147
10809,4129.3013
10810,6411.181
10811,9243.867
10812,6806.654
10813,3647.3352
10814,4641.9272
10815,3396.5103
10816,2711.1892
10817,6435.2954
10818,4867.446
10819,6786.909
10820,3712.6125
10821,5396.5347
10822,4988.6836
10823,9269.432
10824,3644.1545
10825,4631.182
10826,4496.855
10827,6525.142
10828,4550.3716
10829,5702.454
10830,6339.303
10831,8292.206
10832,5682.727
10833,5533.466
10834,4533.475
10835,3562.4905
10836,4407.028
10837,8869.648
10838,7571.263
10839,4291.93
10840,13586.615
10841,4924.2456
10842,4483.266
10843,4716.311
10844,6954.555
10845,8160.218
10846,5732.22
10847,6173.825
10848,6594.782
10849,6143.6235
10850,4942.235
10851,4605.7124
10852,4107.0493
10853,3946.2773
10854,3249.1746
10855,4082.1084
10856,7265.5923
10857,15455.549
10858,4968.898
10859,3753.2122
10860,5551.564
10861,3658.0388
10862,4712.2964
10863,3150.928
10864,6886.603
10865,4977.568
10866,4787.86
10867,11482.551
10868,9488.166
10869,5175.0923
10870,5147.1895
10871,3312.7234
10872,4718.446
10873,4507.7407
10874,7247.9697
10875,3879.6062
10876,3438.7283
10877,4591.611
10878,4350.2065
10879,6278.0454
10880,5175.5205
10881,2827.6953
10882,6073.3584
10883,5992.032
10884,5815.816
10885,3665.5957
10886,4064.7957
10887,5782.466
10888,3624.9954
10889,8329.975
10890,4384.815
10891,3640.9954
10892,5641.429
10893,4947.235
10894,4326.739
10895,4815.0186
10896,5488.8677
10897,8296.466
10898,7460.2524
10899,4816.7554
10900,3445.5247
10901,4574.365
10902,7493.7954
10903,4237.313
10904,5058.011
10905,4975.1606
10906,10681.875
10907,6332.416
10908,4492.4004
10909,5295.018
10910,3874.8225
10911,7244.7964
10912,4859.0723
10913,10916.92
10914,5505.146
10915,4448.59
10916,4025.0996
10917,2732.325
10918,5971.817
10919,17528.252
10920,3454.4463
10921,3926.8408
10922,7699.936
10923,5886.6646
10924,5171.413
10925,6763.5825
10926,4860.955
10927,4726.6265
10928,3655.3672
10929,7541.2197
10930,4661.5845
10931,5678.3633
10932,6017.0366
10933,3898.378
10934,6034.5327
10935,4589.816
10936,3568.383
10937,7097.154
10938,6214.424
10939,3706.387
10940,6313.9614
10941,5636.2983
10942,3498.0066
10943,8155.4653
10944,5008.621
10945,7032.9937
10946,3841.7527
10947,4069.538
10948,4852.766
10949,11.974033
10950,6116.4653
10951,3284.0012
10952,5187.4546
10953,3731.2761
10954,4441.3345
10955,4346.484
10956,4971.3213
10957,5429.6226
10958,6616.48
10959,4613.23
10960,6582.6255
10961,5237.7544
10962,6830.108
10963,7813.256
10964,5597.8438
10965,2676.999
10966,4629.8433
10967,5832.813
10968,4222.1157
10969,10334.758
10970,5039.853
10971,6957.6943
10972,9381.625
10973,5121.2485
10974,3360.0364
10975,9352.521
10976,8283.04
10977,4615.5923
10978,7299.7163
10979,8010.3613
10980,5269.3906
10981,4392.1636
10982,5250.4194
10983,4550.4956
10984,4731.4927
10985,6075.9175
10986,3767.2766
10987,5358.199
10988,5918.2144
10989,5076.6724
10990,6595.821
10991,4658.892
10992,5843.1714
10993,3229.6902
10994,5972.0347
10995,5464.293
10996,4356.753
10997,5637.5444
10998,5992.731
10999,7801.7495
11000,4939.316
11001,4023.8616
11002,5037.967
11003,5613.236
11004,6469.8037
11005,3469.2432
11006,3594.746
11007,7022.3267
11008,5705.7393
11009,4370.738
11010,6531.789
11011,5376.6094
11012,5529.515
11013,4000.108
11014,3216.0273
11015,5469.4683
11016,5276.723
11017,5275.653
11018,8237.82
11019,6854.5386
11020,3847.1426
11021,7168.983
11022,2949.5344
11023,3198.052
11024,5257.675
11025,10005.617
11026,6244.297
11027,5535.317
11028,3471.1738
11029,5418.4966
11030,8719.127
11031,4982.099
11032,6973.03
11033,4877.648
11034,3859.5674
11035,4146.524
11036,4743.6357
11037,4474.2534
11038,3556.367
11039,4149.6475
11040,3505.8499
11041,6098.272
11042,5826.904
11043,4572.3325
11044,4946.5923
11045,5723.206
11046,4206.2935
11047,3837.26
11048,7507.594
11049,6404.441
11050,4892.517
11051,3521.5425
11052,11116.07
11053,4939.4585
11054,4549.7607
11055,7672.0933
11056,7628.068
11057,5846.436
11058,5028.6333
11059,6003.0103
11060,7821.315
11061,11654.399
11062,3783.452
11063,3686.4197
11064,4306.278
11065,5565.1934
11066,4663.15
11067,6637.315
11068,7042.2603
11069,5182.6865
11070,3616.2336
11071,5487.435
11072,5986.5073
11073,4030.7786
11074,5593.4653
11075,3444.2942
11076,6072.736
11077,6080.075
11078,5886.737
11079,7300.2456
11080,4820.4663
11081,3543.0925
11082,5263.1963
11083,6039.0586
11084,6982.863
11085,5955.863
11086,6034.9766
11087,5163.8804
11088,3538.3933
11089,7795.7197
11090,3894.448
11091,9427.289
11092,4552.2583
11093,3959.243
11094,5689.336
11095,4983.99
11096,5592.363
11097,5919.679
11098,3399.1208
11099,3702.534
11100,5428.723
11101,6988.2886
11102,8701.033
11103,4350.6963
11104,5160.707
11105,6146.687
11106,5114.827
11107,4013.39
11108,8535.752
11109,6673.9077
11110,10492.9
11111,4003.3586
11112,4524.856
11113,8338.041
11114,6349.089
11115,4215.8374
11116,8384.728
11117,5754.249
11118,4058.1375
11119,4590.678
11120,3620.0308
11121,4012.4646
11122,4842.535
